sku,listing_title,final_title_en,title_variant_used,listing_title_short_en,listing_title_mobile_en,board_label,tier_scope,price_early_bird,price_regular,early_bird_end_date,release_date,main_cover_png,image_folder,subtitle_en,short_description_en,seo_title_en,cta_label_en,status_product_created,status_9_images_uploaded,status_copy_pasted,status_seo_configured,status_pricing_set,status_published,final_payhip_url,published_at_utc,notes
L1-CIE0580-E4-04,CIE 0580 E4-04 Similarity Worksheet + Kahoot Companion (Extended),CIE 0580 E4-04 Similarity (Extended),short,CIE 0580 E4-04 Similarity (Extended),CIE 0580 E4-04 Similarity (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e4-04/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e4-04,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E4-04 Similarity (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E4-04 Similarity Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/L6Nac,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E4-05,CIE 0580 E4-05 Symmetry Worksheet + Kahoot Companion (Extended),CIE 0580 E4-05 Symmetry (Extended),short,CIE 0580 E4-05 Symmetry (Extended),CIE 0580 E4-05 Symmetry (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e4-05/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e4-05,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E4-05 Symmetry (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E4-05 Symmetry Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/Ynfjg,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E4-06,CIE 0580 E4-06 Angles Worksheet + Kahoot Companion (Extended),CIE 0580 E4-06 Angles (Extended),short,CIE 0580 E4-06 Angles (Extended),CIE 0580 E4-06 Angles (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e4-06/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e4-06,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E4-06 Angles (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E4-06 Angles Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/biQZE,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E4-07,CIE 0580 E4-07 Circle Theorems I Worksheet + Kahoot Companion (Extended),CIE 0580 E4-07 Circle Theorems I (Extended),short,CIE 0580 E4-07 Circle Theorems I (Extended),CIE 0580 E4-07 Circle Theorems I (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e4-07/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e4-07,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E4-07 Circle Theorems I (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E4-07 Circle Theorems I Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/nHbYt,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E4-08,CIE 0580 E4-08 Circle Theorems Ii Worksheet + Kahoot Companion (Extended),CIE 0580 E4-08 Circle Theorems Ii (Extended),short,CIE 0580 E4-08 Circle Theorems Ii (Extended),CIE 0580 E4-08 Circle Theorems Ii (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e4-08/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e4-08,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E4-08 Circle Theorems Ii (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E4-08 Circle Theorems Ii Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/GZz3t,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E5-01,CIE 0580 E5-01 Units Of Measure Worksheet + Kahoot Companion (Extended),CIE 0580 E5-01 Units Of Measure (Extended),short,CIE 0580 E5-01 Units Of Measure (Extended),CIE 0580 E5-01 Units Of Measure (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e5-01/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e5-01,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E5-01 Units Of Measure (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E5-01 Units Of Measure Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/ZxrRJ,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E5-02,CIE 0580 E5-02 Area And Perimeter Worksheet + Kahoot Companion (Extended),CIE 0580 E5-02 Area & Perimeter (Extended),short,CIE 0580 E5-02 Area & Perimeter (Extended),CIE 0580 E5-02 Area & Perimeter (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e5-02/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e5-02,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E5-02 Area And Perimeter (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E5-02 Area And Perimeter Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/D0Iof,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E5-03,CIE 0580 E5-03 Circles Arcs And Sectors Worksheet + Kahoot Companion (Extended),CIE 0580 E5-03 Circles Arcs & Sectors (Extended),short,CIE 0580 E5-03 Circles Arcs & Sectors (Extended),CIE 0580 E5-03 Circles Arcs & Sectors (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e5-03/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e5-03,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E5-03 Circles Arcs And Sectors (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E5-03 Circles Arcs And Sectors Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/3fLuE,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E5-04,CIE 0580 E5-04 Surface Area And Volume Worksheet + Kahoot Companion (Extended),CIE 0580 E5-04 Surface Area & Volume (Extended),short,CIE 0580 E5-04 Surface Area & Volume (Extended),CIE 0580 E5-04 Surface Area & Volume (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e5-04/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e5-04,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E5-04 Surface Area And Volume (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E5-04 Surface Area And Volume Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/sMzK7,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E5-05,CIE 0580 E5-05 Compound Shapes And Parts Of Shapes Worksheet + Kahoot Companion (Extended),CIE 0580 E5-05 Compound Shapes (Extended),short,CIE 0580 E5-05 Compound Shapes (Extended),CIE 0580 E5-05 Compound Shapes (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e5-05/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e5-05,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E5-05 Compound Shapes And Parts Of Shapes (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E5-05 Compound Shapes And Parts Of Shapes Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/zES0n,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E6-01,CIE 0580 E6-01 Pythagoras Theorem Worksheet + Kahoot Companion (Extended),CIE 0580 E6-01 Pythagoras (Extended),short,CIE 0580 E6-01 Pythagoras (Extended),CIE 0580 E6-01 Pythagoras (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e6-01/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e6-01,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E6-01 Pythagoras Theorem (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E6-01 Pythagoras Theorem Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/mOZWF,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E6-02,CIE 0580 E6-02 Right Angled Triangles Worksheet + Kahoot Companion (Extended),CIE 0580 E6-02 Right Angled Triangles (Extended),short,CIE 0580 E6-02 Right Angled Triangles (Extended),CIE 0580 E6-02 Right Angled Triangles (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e6-02/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e6-02,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E6-02 Right Angled Triangles (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E6-02 Right Angled Triangles Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/smgf9,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E6-03,CIE 0580 E6-03 Exact Trigonometric Values Worksheet + Kahoot Companion (Extended),CIE 0580 E6-03 Exact Trigonometric Values (Extended),short,CIE 0580 E6-03 Exact Trigonometric Values (Extended),CIE 0580 E6-03 Exact Trigonometric Values (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e6-03/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e6-03,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E6-03 Exact Trigonometric Values (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E6-03 Exact Trigonometric Values Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/f0qYv,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E6-04,CIE 0580 E6-04 Trigonometric Functions Worksheet + Kahoot Companion (Extended),CIE 0580 E6-04 Trigonometric Functions (Extended),short,CIE 0580 E6-04 Trigonometric Functions (Extended),CIE 0580 E6-04 Trigonometric Functions (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e6-04/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e6-04,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E6-04 Trigonometric Functions (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E6-04 Trigonometric Functions Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/79mdC,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E6-05,CIE 0580 E6-05 Non Right Angled Triangles Worksheet + Kahoot Companion (Extended),CIE 0580 E6-05 Non Right Angled Triangles (Extended),short,CIE 0580 E6-05 Non Right Angled Triangles (Extended),CIE 0580 E6-05 Non Right Angled Triangles (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e6-05/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e6-05,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E6-05 Non Right Angled Triangles (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E6-05 Non Right Angled Triangles Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/Ce7aK,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E6-06,CIE 0580 E6-06 Pythagoras And Trigonometry In 3D Worksheet + Kahoot Companion (Extended),CIE 0580 E6-06 Pythagoras & Trigonometry In 3D (Extended),short,CIE 0580 E6-06 Pythagoras & Trigonometry In 3D (Extended),CIE0580 E6-06 Pythagoras & Trigonometry In 3D (Ext),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e6-06/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e6-06,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E6-06 Pythagoras And Trigonometry In 3d (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E6-06 Pythagoras And Trigonometry In 3D Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/h0Qkn,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E7-01,CIE 0580 E7-01 Transformations Worksheet + Kahoot Companion (Extended),CIE 0580 E7-01 Transformations (Extended),short,CIE 0580 E7-01 Transformations (Extended),CIE 0580 E7-01 Transformations (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e7-01/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e7-01,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E7-01 Transformations (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E7-01 Transformations Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/Q1GfJ,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E7-02,CIE 0580 E7-02 Vectors In Two Dimensions Worksheet + Kahoot Companion (Extended),CIE 0580 E7-02 Vectors In Two Dimensions (Extended),short,CIE 0580 E7-02 Vectors In Two Dimensions (Extended),CIE 0580 E7-02 Vectors In Two Dimensions (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e7-02/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e7-02,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E7-02 Vectors In Two Dimensions (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E7-02 Vectors In Two Dimensions Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/YGgqH,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E7-03,CIE 0580 E7-03 Magnitude Of A Vector Worksheet + Kahoot Companion (Extended),CIE 0580 E7-03 Magnitude Of A Vector (Extended),short,CIE 0580 E7-03 Magnitude Of A Vector (Extended),CIE 0580 E7-03 Magnitude Of A Vector (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e7-03/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e7-03,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E7-03 Magnitude Of A Vector (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E7-03 Magnitude Of A Vector Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/f6ijw,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E7-04,CIE 0580 E7-04 Vector Geometry Worksheet + Kahoot Companion (Extended),CIE 0580 E7-04 Vector Geometry (Extended),short,CIE 0580 E7-04 Vector Geometry (Extended),CIE 0580 E7-04 Vector Geometry (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e7-04/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e7-04,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E7-04 Vector Geometry (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E7-04 Vector Geometry Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/b3xmf,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E8-01,CIE 0580 E8-01 Introduction To Probability Worksheet + Kahoot Companion (Extended),CIE 0580 E8-01 Introduction To Probability (Extended),short,CIE 0580 E8-01 Introduction To Probability (Extended),CIE0580 E8-01 Introduction To Probability (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e8-01/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e8-01,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E8-01 Introduction To Probability (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E8-01 Introduction To Probability Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/BYwEb,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E8-02,CIE 0580 E8-02 Relative And Expected Frequencies Worksheet + Kahoot Companion (Extended),CIE 0580 E8-02 Rel & Exp Freq (Extended),short,CIE 0580 E8-02 Rel & Exp Freq (Extended),CIE 0580 E8-02 Rel & Exp Freq (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e8-02/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e8-02,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E8-02 Relative And Expected Frequencies (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E8-02 Relative And Expected Frequencies Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/MuGs7,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E8-03,CIE 0580 E8-03 Probability Of Combined Events Worksheet + Kahoot Companion (Extended),CIE 0580 E8-03 Probability Of Combined Events (Extended),short,CIE 0580 E8-03 Probability Of Combined Events (Extended),CIE0580 E8-03 Probability Of Combined Events (Ext),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e8-03/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e8-03,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E8-03 Probability Of Combined Events (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E8-03 Probability Of Combined Events Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/Y4Sk0,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E8-04,CIE 0580 E8-04 Conditional Probability Worksheet + Kahoot Companion (Extended),CIE 0580 E8-04 Conditional Probability (Extended),short,CIE 0580 E8-04 Conditional Probability (Extended),CIE 0580 E8-04 Conditional Probability (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e8-04/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e8-04,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E8-04 Conditional Probability (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E8-04 Conditional Probability Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/wMfp0,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E9-01,CIE 0580 E9-01 Classifying Statistical Data Worksheet + Kahoot Companion (Extended),CIE 0580 E9-01 Classifying Statistical Data (Extended),short,CIE 0580 E9-01 Classifying Statistical Data (Extended),CIE0580 E9-01 Classifying Statistical Data (Ext),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e9-01/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e9-01,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E9-01 Classifying Statistical Data (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E9-01 Classifying Statistical Data Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/tW9ey,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E9-02,CIE 0580 E9-02 Interpreting Statistical Data Worksheet + Kahoot Companion (Extended),CIE 0580 E9-02 Interpreting Statistical Data (Extended),short,CIE 0580 E9-02 Interpreting Statistical Data (Extended),CIE0580 E9-02 Interpreting Statistical Data (Ext),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e9-02/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e9-02,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E9-02 Interpreting Statistical Data (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E9-02 Interpreting Statistical Data Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/tUVfc,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E9-03,CIE 0580 E9-03 Averages And Range Worksheet + Kahoot Companion (Extended),CIE 0580 E9-03 Averages & Range (Extended),short,CIE 0580 E9-03 Averages & Range (Extended),CIE 0580 E9-03 Averages & Range (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e9-03/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e9-03,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E9-03 Averages And Range (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E9-03 Averages And Range Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/Z97Yn,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E9-04,CIE 0580 E9-04 Statistical Charts And Diagrams Worksheet + Kahoot Companion (Extended),CIE 0580 E9-04 Statistical Charts & Diagrams (Extended),short,CIE 0580 E9-04 Statistical Charts & Diagrams (Extended),CIE0580 E9-04 Statistical Charts & Diagrams (Ext),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e9-04/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e9-04,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E9-04 Statistical Charts And Diagrams (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E9-04 Statistical Charts And Diagrams Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/EcVvs,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E9-05,CIE 0580 E9-05 Scatter Diagrams Worksheet + Kahoot Companion (Extended),CIE 0580 E9-05 Scatter Diagrams (Extended),short,CIE 0580 E9-05 Scatter Diagrams (Extended),CIE 0580 E9-05 Scatter Diagrams (Extended),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e9-05/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e9-05,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E9-05 Scatter Diagrams (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E9-05 Scatter Diagrams Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/x0j5B,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
L1-CIE0580-E9-06,CIE 0580 E9-06 Cumulative Frequency Diagrams Worksheet + Kahoot Companion (Extended),CIE 0580 E9-06 Cumulative Frequency Diagrams (Extended),short,CIE 0580 E9-06 Cumulative Frequency Diagrams (Extended),CIE0580 E9-06 Cumulative Frequency Diagrams (Ext),CIE 0580,Extended,US$3,US$4,2026-03-31,2026-04-30,payhip/presale/listing-assets/l1/l1-cie0580-e9-06/01-cover-main-2320x1520-payhip.png,payhip/presale/listing-assets/l1/l1-cie0580-e9-06,Early-Bird Presale | SubTopic MVP | Extended,Early-bird presale for CIE 0580 E9-06 Cumulative Frequency Diagrams (Extended). Worksheet + answers + Kahoot companion delivered on release.,CIE 0580 E9-06 Cumulative Frequency Diagrams Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Get SubTopic Early-Bird Access,yes,yes,yes,yes,yes,yes,https://payhip.com/b/MrULA,"",Synced from _data/kahoot_subtopic_links.json on 2026-02-23.
